1	0.0	MACS2
2	0.0	MACS2
3	0.0	MACS2
4	0.25	MACS2
5	0.2	MACS2
6	0.16666666666666666	MACS2
7	0.14285714285714285	MACS2
8	0.125	MACS2
9	0.1111111111111111	MACS2
10	0.1	MACS2
11	0.09090909090909091	MACS2
12	0.08333333333333333	MACS2
13	0.07692307692307693	MACS2
14	0.07142857142857142	MACS2
15	0.06666666666666667	MACS2
16	0.0625	MACS2
17	0.058823529411764705	MACS2
18	0.05555555555555555	MACS2
19	0.05263157894736842	MACS2
20	0.05	MACS2
21	0.09523809523809523	MACS2
22	0.09090909090909091	MACS2
23	0.08695652173913043	MACS2
24	0.08333333333333333	MACS2
25	0.08	MACS2
26	0.07692307692307693	MACS2
27	0.07407407407407407	MACS2
28	0.07142857142857142	MACS2
29	0.06896551724137931	MACS2
30	0.06666666666666667	MACS2
31	0.06451612903225806	MACS2
32	0.0625	MACS2
33	0.06060606060606061	MACS2
34	0.058823529411764705	MACS2
35	0.05714285714285714	MACS2
36	0.05555555555555555	MACS2
37	0.05405405405405406	MACS2
38	0.05263157894736842	MACS2
39	0.05128205128205128	MACS2
40	0.05	MACS2
41	0.04878048780487805	MACS2
42	0.047619047619047616	MACS2
43	0.046511627906976744	MACS2
44	0.045454545454545456	MACS2
45	0.044444444444444446	MACS2
46	0.043478260869565216	MACS2
47	0.0425531914893617	MACS2
48	0.041666666666666664	MACS2
49	0.04081632653061224	MACS2
50	0.04	MACS2
51	0.0392156862745098	MACS2
52	0.038461538461538464	MACS2
53	0.03773584905660377	MACS2
54	0.037037037037037035	MACS2
55	0.03636363636363636	MACS2
56	0.03571428571428571	MACS2
57	0.03508771929824561	MACS2
58	0.034482758620689655	MACS2
59	0.03389830508474576	MACS2
60	0.03333333333333333	MACS2
61	0.03278688524590164	MACS2
62	0.03225806451612903	MACS2
63	0.031746031746031744	MACS2
64	0.03125	MACS2
65	0.03076923076923077	MACS2
66	0.030303030303030304	MACS2
67	0.029850746268656716	MACS2
68	0.029411764705882353	MACS2
69	0.028985507246376812	MACS2
70	0.02857142857142857	MACS2
71	0.028169014084507043	MACS2
72	0.027777777777777776	MACS2
73	0.0273972602739726	MACS2
74	0.02702702702702703	MACS2
75	0.02666666666666667	MACS2
76	0.02631578947368421	MACS2
77	0.025974025974025976	MACS2
78	0.02564102564102564	MACS2
79	0.02531645569620253	MACS2
80	0.025	MACS2
81	0.024691358024691357	MACS2
82	0.024390243902439025	MACS2
83	0.024096385542168676	MACS2
84	0.023809523809523808	MACS2
85	0.023529411764705882	MACS2
86	0.023255813953488372	MACS2
87	0.022988505747126436	MACS2
88	0.022727272727272728	MACS2
89	0.02247191011235955	MACS2
90	0.022222222222222223	MACS2
91	0.02197802197802198	MACS2
92	0.021739130434782608	MACS2
93	0.021505376344086023	MACS2
94	0.02127659574468085	MACS2
95	0.021052631578947368	MACS2
96	0.020833333333333332	MACS2
97	0.020618556701030927	MACS2
98	0.02040816326530612	MACS2
99	0.020202020202020204	MACS2
100	0.02	MACS2
101	0.019801980198019802	MACS2
102	0.0196078431372549	MACS2
103	0.019417475728155338	MACS2
104	0.019230769230769232	MACS2
105	0.01904761904761905	MACS2
106	0.018867924528301886	MACS2
107	0.018691588785046728	MACS2
108	0.018518518518518517	MACS2
109	0.01834862385321101	MACS2
110	0.01818181818181818	MACS2
111	0.018018018018018018	MACS2
112	0.017857142857142856	MACS2
113	0.017699115044247787	MACS2
114	0.017543859649122806	MACS2
115	0.017391304347826087	MACS2
116	0.017241379310344827	MACS2
117	0.017094017094017096	MACS2
118	0.01694915254237288	MACS2
119	0.01680672268907563	MACS2
120	0.016666666666666666	MACS2
121	0.01652892561983471	MACS2
122	0.01639344262295082	MACS2
123	0.016260162601626018	MACS2
124	0.016129032258064516	MACS2
125	0.016	MACS2
126	0.015873015873015872	MACS2
127	0.015748031496062992	MACS2
128	0.015625	MACS2
129	0.015503875968992248	MACS2
130	0.015384615384615385	MACS2
131	0.015267175572519083	MACS2
132	0.015151515151515152	MACS2
133	0.015037593984962405	MACS2
134	0.014925373134328358	MACS2
135	0.014814814814814815	MACS2
136	0.014705882352941176	MACS2
137	0.014598540145985401	MACS2
138	0.014492753623188406	MACS2
139	0.014388489208633094	MACS2
140	0.014285714285714285	MACS2
